id,time,location,latitude,longitude,depth,magnitude,url
usp0008zzr,1998-12-22 01:17:47.730,western Montana,47.993,-115.206,12.3,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/usp0008zzr
usp00090a0,1998-12-28 22:37:36.620,Gulf of California,25.662,-109.902,10.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp00090a0
ci9075803,1999-01-13 13:20:55.910,"7km ESE of Ocotillo, California",32.711,-115.925,10.269,4.38,https://earthquake.usgs.gov/earthquakes/eventpage/ci9075803
nc30214213,1999-01-18 08:48:36.710,Central California,36.6461667,-121.2678333,10.526,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nc30214213
nc30214879,1999-01-24 15:34:56.680,Northern California,39.5608333,-123.7596667,5.25,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nc30214879
usp00091q5,1999-01-25 18:52:06.130,Nevada,36.817,-115.959,5.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp00091q5
usp00091t5,1999-01-27 10:44:23.300,Nevada,36.816,-115.989,5.0,4.8,https://earthquake.usgs.gov/earthquakes/eventpage/usp00091t5
usp00091xf,1999-01-29 18:42:32.620,"Sonora, Mexico",28.139,-111.894,10.0,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/usp00091xf
nc596169,1999-02-09 14:32:47.090,offshore Northern California,40.714,-124.9985,12.411,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nc596169
nc30217292,1999-02-15 06:00:03.950,offshore Northern California,40.2756667,-124.4045,21.206,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/nc30217292
nc30217691,1999-02-18 08:58:41.500,Northern California,38.7796667,-122.7708333,3.93,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/nc30217691
ci9078694,1999-02-19 03:08:32.290,"22km SW of Ocotillo, California",32.591,-116.161,6.488,4.24,https://earthquake.usgs.gov/earthquakes/eventpage/ci9078694
usp0009321,1999-02-19 05:06:04.270,Gulf of California,27.794,-111.153,10.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009321
usp0009365,1999-02-21 16:50:00.070,"Baja California, Mexico",31.045,-115.656,5.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009365
nc30218574,1999-02-26 15:25:56.750,Central California,35.9455,-120.4916667,9.893,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/nc30218574
ci9080531,1999-03-13 13:31:20.340,"23km SW of Ocotillo, California",32.584,-116.165,7.058,4.27,https://earthquake.usgs.gov/earthquakes/eventpage/ci9080531
usp00094hc,1999-03-14 22:43:17.970,New Mexico,32.591,-104.63,1.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp00094hc
usp00094pc,1999-03-17 18:29:43.680,Gulf of California,30.338,-113.931,10.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp00094pc
nc21005551,1999-03-23 18:36:40.410,Central California,36.6755,-121.2993333,6.326,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/nc21005551
usp00095ds,1999-03-29 04:43:06.700,Gulf of California,30.626,-113.27,10.0,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp00095ds
usp00095dx,1999-03-29 06:47:38.190,Gulf of California,30.503,-113.466,10.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp00095dx
usp00095v8,1999-04-06 00:41:09.550,Wyoming,41.451,-107.741,10.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp00095v8
ci9082683,1999-04-07 06:26:40.120,"22km SW of Ocotillo, California",32.594,-116.162,8.298,4.07,https://earthquake.usgs.gov/earthquakes/eventpage/ci9082683
ci9084040,1999-04-18 15:53:01.010,"23km SW of Ocotillo, California",32.585,-116.162,7.698,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/ci9084040
usp00096jr,1999-04-19 12:36:58.000,Nevada,39.7,-117.97,14.6,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp00096jr
usp00096zv,1999-04-28 13:12:39.570,"Baja California, Mexico",30.422,-115.483,15.5,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp00096zv
usp000970b,1999-04-28 19:08:36.750,"Baja California, Mexico",30.298,-115.535,6.8,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/usp000970b
usp000970e,1999-04-28 19:34:07.440,"Baja California, Mexico",30.25,-115.614,2.5,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp000970e
ci9086596,1999-05-14 07:54:03.190,"8km SE of Yucca Valley, California",34.062,-116.366,1.036,4.93,https://earthquake.usgs.gov/earthquakes/eventpage/ci9086596
ci3317364,1999-05-14 10:52:35.210,"11km SE of Yucca Valley, California",34.033,-116.359,0.926,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317364
nc21014765,1999-05-15 13:22:10.660,Central California,37.5296667,-118.8171667,2.934,5.5,https://earthquake.usgs.gov/earthquakes/eventpage/nc21014765
nc21014803,1999-05-15 13:38:06.230,Central California,37.514,-118.827,4.393,4.31,https://earthquake.usgs.gov/earthquakes/eventpage/nc21014803
nc21014843,1999-05-15 17:54:08.780,Central California,37.5115,-118.8295,5.405,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/nc21014843
nc21015794,1999-05-15 21:40:10.480,Central California,37.4891667,-118.8466667,2.999,4.04,https://earthquake.usgs.gov/earthquakes/eventpage/nc21015794
nc21015555,1999-05-17 06:37:19.150,Central California,37.5118333,-118.8261667,0.498,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/nc21015555
nc30501080,1999-05-26 21:22:28.240,Central California,37.5213333,-118.8265,4.653,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/nc30501080
ci9090222,1999-06-01 15:18:02.670,"5km WNW of Delta, B.C., MX",32.379,-115.243,5.987,4.92,https://earthquake.usgs.gov/earthquakes/eventpage/ci9090222
nc21022062,1999-06-03 21:36:27.750,Central California,37.5371667,-118.805,0.753,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/nc21022062
usp000999h,1999-06-04 13:15:35.700,"Baja California, Mexico",29.828,-114.093,10.0,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/usp000999h
usp000999u,1999-06-04 18:57:05.020,"Baja California, Mexico",29.848,-114.131,10.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp000999u
usp000999w,1999-06-04 21:05:58.430,"Baja California, Mexico",29.912,-114.022,10.0,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/usp000999w
nc51086724,1999-06-25 15:16:59.100,Northern California,40.3493333,-122.1415,3.526,4.04,https://earthquake.usgs.gov/earthquakes/eventpage/nc51086724
uw10474303,1999-07-03 01:43:54.370,"Olympic Peninsula, Washington",47.074,-123.4636667,40.014,5.8,https://earthquake.usgs.gov/earthquakes/eventpage/uw10474303
nc21031799,1999-07-05 03:06:29.490,offshore Northern California,40.318,-124.532,21.758,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/nc21031799
usp0009b45,1999-07-05 17:07:40.170,Gulf of California,26.294,-110.361,10.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009b45
ci9095528,1999-07-11 18:20:46.890,"3km NW of Wofford Heights, California",35.731,-118.478,4.675,4.35,https://earthquake.usgs.gov/earthquakes/eventpage/ci9095528
usp0009bqc,1999-07-16 17:24:50.130,Gulf of California,24.967,-108.444,10.0,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009bqc
ci9096656,1999-07-19 22:09:27.480,"10km NNW of Anza, California",33.632,-116.717,12.904,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/ci9096656
usp0009bz6,1999-07-22 15:23:14.580,southern Idaho,43.037,-111.138,5.0,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009bz6
ci9098566,1999-08-01 16:06:20.870,"64km SSE of Tonopah, Nevada",37.53,-116.968,6.037,5.94,https://earthquake.usgs.gov/earthquakes/eventpage/ci9098566
ci3319188,1999-08-01 16:11:22.030,"61km NNW of Beatty, Nevada",37.421,-117.004,4.208,5.05,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319188
ci3319204,1999-08-01 16:27:18.570,"62km NNW of Beatty, Nevada",37.396,-117.089,6.037,4.05,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319204
ci9098867,1999-08-02 05:40:26.960,"63km NNW of Beatty, Nevada",37.417,-117.065,6.037,4.08,https://earthquake.usgs.gov/earthquakes/eventpage/ci9098867
ci9098839,1999-08-02 06:05:13.980,"61km NNW of Beatty, Nevada",37.383,-117.093,6.037,4.97,https://earthquake.usgs.gov/earthquakes/eventpage/ci9098839
nc21044694,1999-08-18 01:06:18.940,"San Francisco Bay area, California",37.9073333,-122.6865,7.659,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/nc21044694
usp0009dcx,1999-08-20 13:50:25.600,western Montana,44.785,-112.788,16.0,5.1,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009dcx
ci7143311,1999-08-24 13:04:07.440,"35km SE of Estacion Coahuila, B.C., MX",31.981,-114.723,5.975,4.71,https://earthquake.usgs.gov/earthquakes/eventpage/ci7143311
usp0009dnb,1999-08-26 02:34:36.200,western Montana,44.782,-112.775,11.7,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009dnb
ci9104506,1999-09-10 13:40:02.180,"8km NW of Alberto Oviedo Mota, B.C., MX",32.272,-115.233,5.987,4.8,https://earthquake.usgs.gov/earthquakes/eventpage/ci9104506
ci9105643,1999-09-20 00:16:39.270,"253km S of San Nicolas Is., CA",31.0,-120.0,5.783,4.23,https://earthquake.usgs.gov/earthquakes/eventpage/ci9105643
ci9105672,1999-09-20 07:02:49.180,"7km N of Big Bear City, CA",34.322,-116.846,1.494,4.12,https://earthquake.usgs.gov/earthquakes/eventpage/ci9105672
usp0009evy,1999-09-22 22:20:20.960,Gulf of California,26.648,-110.068,10.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009evy
nc21054737,1999-09-22 22:27:13.130,Northern California,38.395,-122.6345,8.988,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/nc21054737
ci9106250,1999-09-26 16:15:37.620,"64km NNW of Beatty, NV",37.435,-117.043,6.037,4.53,https://earthquake.usgs.gov/earthquakes/eventpage/ci9106250
ci9106287,1999-09-26 20:11:22.350,"64km NNW of Beatty, NV",37.426,-117.08,6.037,4.08,https://earthquake.usgs.gov/earthquakes/eventpage/ci9106287
usp0009fkq,1999-10-08 17:37:46.400,Gulf of California,25.093,-109.519,10.0,5.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009fkq
usp0009fn1,1999-10-09 21:08:59.610,"Sonora, Mexico",29.34,-112.983,10.0,4.9,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009fn1
ci9108652,1999-10-16 09:46:44.460,"16km SW of Ludlow, CA",34.6033333,-116.265,13.73,7.1,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108652
ci3327063,1999-10-16 09:47:43.760,"13km W of Niland, California",33.232,-115.66,6.035,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/ci3327063
ci3320846,1999-10-16 09:51:48.330,"32km SSW of Ludlow, CA",34.4451667,-116.2636667,-0.849,4.77,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320846
ci3327069,1999-10-16 09:52:15.800,"17km SW of Ludlow, CA",34.609,-116.286,4.57,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/ci3327069
ci3320847,1999-10-16 09:52:53.970,"25km S of Ludlow, CA",34.502,-116.203,4.897,4.98,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320847
ci3327070,1999-10-16 09:54:54.930,"16km SW of Ludlow, CA",34.617,-116.289,1.527,4.25,https://earthquake.usgs.gov/earthquakes/eventpage/ci3327070
ci3327071,1999-10-16 09:55:45.970,"25km SW of Ludlow, CA",34.536,-116.311,4.622,4.02,https://earthquake.usgs.gov/earthquakes/eventpage/ci3327071
ci3327072,1999-10-16 09:56:30.320,"11km SE of Bombay Beach, CA",33.286,-115.647,2.558,4.47,https://earthquake.usgs.gov/earthquakes/eventpage/ci3327072
ci3320848,1999-10-16 09:59:35.390,"13km WSW of Ludlow, CA",34.6781667,-116.2895,13.906,5.77,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320848
ci10180015,1999-10-16 09:59:38.000,"7km ENE of Running Springs, CA",34.24,-117.04,6.0,5.6,https://earthquake.usgs.gov/earthquakes/eventpage/ci10180015
ci3320849,1999-10-16 10:02:39.820,"18km SSW of Ludlow, CA",34.584,-116.262,-1.203,4.48,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320849
ci3320857,1999-10-16 10:04:54.100,"16km SW of Ludlow, CA",34.6235,-116.2948333,4.787,4.11,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320857
ci9108646,1999-10-16 10:07:29.690,"17km WNW of Ludlow, CA",34.803,-116.3203333,-1.115,4.46,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108646
ci9108676,1999-10-16 10:08:04.370,"17km W of Ludlow, CA",34.706,-116.341,0.54,4.74,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108676
ci9108699,1999-10-16 10:10:48.900,"15km SW of Ludlow, CA",34.6388333,-116.2865,-1.1,4.36,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108699
ci9108647,1999-10-16 10:12:19.720,"25km SSW of Ludlow, CA",34.5036667,-116.2348333,-0.212,4.03,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108647
ci9108649,1999-10-16 10:18:47.900,"15km SW of Ludlow, CA",34.6423333,-116.299,5.72,4.01,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108649
ci9108709,1999-10-16 10:20:52.660,"26km NNW of Twentynine Palms, CA",34.362,-116.148,-1.009,4.76,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108709
ci3321286,1999-10-16 10:21:20.970,"22km SSW of Ludlow, CA",34.54,-116.266,-0.514,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321286
ci37366733,1999-10-16 10:29:41.560,"29km SW of Ludlow, CA",34.5265,-116.3755,8.84,4.28,https://earthquake.usgs.gov/earthquakes/eventpage/ci37366733
ci9574876,1999-10-16 10:31:15.790,"17km WSW of Ludlow, CA",34.6475,-116.3258333,4.43,4.04,https://earthquake.usgs.gov/earthquakes/eventpage/ci9574876
ci9574884,1999-10-16 10:33:47.090,"19km SW of Ludlow, CA",34.6161667,-116.3293333,6.303,4.08,https://earthquake.usgs.gov/earthquakes/eventpage/ci9574884
ci9108750,1999-10-16 11:06:38.380,"19km SW of Ludlow, CA",34.583,-116.282,-1.103,4.33,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108750
ci9108775,1999-10-16 11:26:05.380,"19km WNW of Ludlow, CA",34.813,-116.341,4.885,4.63,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108775
ci3323814,1999-10-16 11:27:53.760,"26km NNW of Twentynine Palms, CA",34.37,-116.141,0.191,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/ci3323814
ci9108831,1999-10-16 12:03:18.390,"13km W of Ludlow, CA",34.7218333,-116.2973333,-1.374,4.25,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108831
ci9108881,1999-10-16 12:55:09.650,"26km SSW of Ludlow, CA",34.505,-116.26,-1.171,4.42,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108881
ci3320736,1999-10-16 12:57:21.060,"32km SSW of Ludlow, California",34.4415,-116.2525,0.838,5.37,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320736
ci9108964,1999-10-16 13:51:17.620,"31km SSW of Ludlow, CA",34.4505,-116.233,-1.172,4.24,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108964
ci9108985,1999-10-16 13:59:17.020,"21km NW of Ludlow, CA",34.829,-116.345,-0.966,4.37,https://earthquake.usgs.gov/earthquakes/eventpage/ci9108985
ci9109131,1999-10-16 16:08:24.570,"14km WSW of Ludlow, CA",34.68,-116.309,-0.391,4.03,https://earthquake.usgs.gov/earthquakes/eventpage/ci9109131
usp0009fyz,1999-10-16 17:15:09.170,"Sonora, Mexico",30.751,-110.749,5.0,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009fyz
ci9109254,1999-10-16 17:38:48.650,"33km N of Joshua Tree, CA",34.43,-116.252,-1.162,4.58,https://earthquake.usgs.gov/earthquakes/eventpage/ci9109254
ci9109287,1999-10-16 18:01:57.490,"12km W of Ludlow, CA",34.7038333,-116.2936667,2.401,4.27,https://earthquake.usgs.gov/earthquakes/eventpage/ci9109287
ci9109442,1999-10-16 20:13:37.640,"12km WSW of Ludlow, CA",34.689,-116.28,0.074,4.64,https://earthquake.usgs.gov/earthquakes/eventpage/ci9109442
ci3321577,1999-10-16 20:14:10.170,"11km WSW of Ludlow, CA",34.686,-116.269,-1.216,4.53,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321577
ci9109636,1999-10-16 22:53:41.270,"18km W of Ludlow, CA",34.7075,-116.3561667,4.774,4.53,https://earthquake.usgs.gov/earthquakes/eventpage/ci9109636
ci9110089,1999-10-17 04:22:48.600,"22km NW of Ludlow, CA",34.832,-116.361,3.323,4.16,https://earthquake.usgs.gov/earthquakes/eventpage/ci9110089
ci9110685,1999-10-17 16:22:48.200,"25km NNW of Twentynine Palms, CA",34.3533333,-116.1425,-0.744,4.23,https://earthquake.usgs.gov/earthquakes/eventpage/ci9110685
ci9110704,1999-10-17 16:32:40.670,"26km NNW of Twentynine Palms, CA",34.3625,-116.1448333,-0.634,4.09,https://earthquake.usgs.gov/earthquakes/eventpage/ci9110704
ci3320801,1999-10-17 16:32:53.260,"26km NNW of Twentynine Palms, CA",34.362,-116.138,-1.139,4.18,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320801
ci9111353,1999-10-18 06:35:47.360,"26km NNW of Twentynine Palms, CA",34.3595,-116.1493333,-0.924,4.59,https://earthquake.usgs.gov/earthquakes/eventpage/ci9111353
ci9111518,1999-10-18 11:02:19.910,"23km NW of Ludlow, CA",34.856,-116.351,-0.872,4.35,https://earthquake.usgs.gov/earthquakes/eventpage/ci9111518
ci9111874,1999-10-18 19:02:02.760,"3km SE of Delta, B.C., MX",32.335,-115.177,5.973,4.37,https://earthquake.usgs.gov/earthquakes/eventpage/ci9111874
ci3326751,1999-10-19 10:39:18.890,"19km SW of Ludlow, CA",34.594,-116.297,-0.301,4.14,https://earthquake.usgs.gov/earthquakes/eventpage/ci3326751
ci9112663,1999-10-19 10:39:40.180,"13km W of Ludlow, CA",34.701,-116.305,-0.541,4.08,https://earthquake.usgs.gov/earthquakes/eventpage/ci9112663
ci9112735,1999-10-19 12:20:44.270,"17km W of Ludlow, CA",34.71,-116.341,6.178,4.49,https://earthquake.usgs.gov/earthquakes/eventpage/ci9112735
ci9113536,1999-10-20 10:15:03.900,"62km NNW of Beatty, NV",37.396,-117.092,6.037,4.17,https://earthquake.usgs.gov/earthquakes/eventpage/ci9113536
ci9113677,1999-10-20 16:40:57.010,"19km WSW of Ludlow, CA",34.67,-116.358,1.954,4.12,https://earthquake.usgs.gov/earthquakes/eventpage/ci9113677
ci9113909,1999-10-21 01:25:42.120,"27km NW of Ludlow, CA",34.866,-116.397,2.261,4.25,https://earthquake.usgs.gov/earthquakes/eventpage/ci9113909
ci3321590,1999-10-21 01:54:34.180,"27km NW of Ludlow, California",34.874,-116.391,0.008,4.98,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321590
ci3320884,1999-10-21 01:57:38.770,"27km NW of Ludlow, California",34.863,-116.395,2.531,4.51,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320884
ci9114763,1999-10-22 12:40:52.530,"24km NNE of Joshua Tree, CA",34.336,-116.207,8.35,4.18,https://earthquake.usgs.gov/earthquakes/eventpage/ci9114763
ci9114812,1999-10-22 16:08:48.060,"28km NW of Ludlow, California",34.865,-116.409,-0.069,4.99,https://earthquake.usgs.gov/earthquakes/eventpage/ci9114812
ci9114858,1999-10-22 16:48:23.190,"23km WNW of Ludlow, CA",34.827,-116.382,3.302,4.06,https://earthquake.usgs.gov/earthquakes/eventpage/ci9114858
uu50189365,1999-10-22 17:51:15.970,Utah,38.0941667,-112.7431667,5.63,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/uu50189365
ci3320940,1999-10-22 20:16:01.090,"27km NW of Ludlow, CA",34.87,-116.396,0.361,4.06,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320940
ci3320954,1999-10-22 20:17:30.150,"26km NW of Ludlow, CA",34.861,-116.388,1.743,4.18,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320954
ci3321011,1999-10-25 18:26:00.630,"14km SSW of Ludlow, CA",34.617,-116.243,-0.764,4.63,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321011
ci9117942,1999-10-29 12:36:37.510,"24km SSW of Ludlow, CA",34.522,-116.273,-0.533,4.31,https://earthquake.usgs.gov/earthquakes/eventpage/ci9117942
ci9118145,1999-10-30 03:32:59.220,"23km NW of Ludlow, CA",34.848,-116.355,6.594,4.11,https://earthquake.usgs.gov/earthquakes/eventpage/ci9118145
usp0009gwj,1999-10-31 20:14:10.000,"Ontario-Quebec border region, Canada",45.85,-74.32,18.0,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp0009gwj
ci9119414,1999-11-03 03:27:57.030,"23km NW of Ludlow, CA",34.8473333,-116.357,5.224,4.04,https://earthquake.usgs.gov/earthquakes/eventpage/ci9119414
ci9120741,1999-11-07 06:47:49.700,"14km WNW of Ludlow, CA",34.79,-116.292,4.061,4.03,https://earthquake.usgs.gov/earthquakes/eventpage/ci9120741
ci9503481,1999-11-08 01:53:15.000,"11km SW of West Bishop, California",37.29,-118.54,0.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/ci9503481
